estimating the workload which takes just one milli-second...
end estimation
0	1	0
0	2	0
0	3	0
0	3	0
0	4	0
0	5	0
0	6	0
0	7	0
0	8	0
0	9	1
0	10	1
0	11	1
0	12	1
0	13	1
0	14	1
0	15	1
0	16	1
0	17	1
0	18	1
0	18	2
0	19	2
0	20	2
0	21	2
0	22	2
0	23	2
0	24	2
0	25	2
0	26	2
0	27	2
0	28	3
0	29	3
0	30	3
0	31	3
0	31	3
0	32	3
0	33	3
0	34	3
0	35	3
0	36	3
0	37	4
0	38	4
0	39	4
0	40	4
0	41	4
0	42	4
0	43	4
0	44	4
0	45	4
0	46	4
0	46	5
0	47	5
0	48	5
0	49	5
0	50	5
0	51	5
0	52	5
0	53	5
0	54	5
0	55	5
0	56	6
0	57	6
0	58	6
0	59	6
0	59	6
0	60	6
0	61	6
0	62	6
0	63	6
0	64	6
0	65	7
0	66	7
0	67	7
0	68	7
0	69	7
0	70	7
0	71	7
0	71	7
0	72	7
0	73	7
0	74	8
0	75	8
0	76	8
0	77	8
0	78	8
0	79	8
0	80	8
0	81	8
0	82	8
0	83	8
0	84	9
0	85	9
0	86	9
0	87	9
0	88	9
0	89	9
0	90	9
0	90	9
0	91	9
0	92	9
0	93	10
0	94	10
0	95	10
0	96	10
0	97	10
0	98	10
0	99	10
0	100	10
0	101	10
0	102	10
0	103	11
0	104	11
0	104	11
0	105	11
0	106	11
0	107	11
0	108	11
0	109	11
0	110	11
0	111	11
0	112	12
0	113	12
0	114	12
0	115	12
0	116	12
0	117	12
0	118	12
0	119	12
0	119	12
0	120	12
0	121	13
0	122	13
0	123	13
0	124	13
0	125	13
0	126	13
0	127	13
0	128	13
0	129	13
0	130	13
0	131	14
0	131	14
0	132	14
0	133	14
0	134	14
0	135	14
0	136	14
0	137	14
0	138	14
0	139	14
0	140	15
0	141	15
0	142	15
0	143	15
0	144	15
0	145	15
0	146	15
0	147	15
0	147	15
0	148	15
0	149	16
0	150	16
0	151	16
0	152	16
0	153	16
0	154	16
0	155	16
0	156	16
0	157	16
0	158	16
0	159	17
0	160	17
0	161	17
0	162	17
0	163	17
0	163	17
0	164	17
0	165	17
0	166	17
0	167	17
0	168	18
0	169	18
0	170	18
0	171	18
0	172	18
0	173	18
0	174	18
0	175	18
0	175	18
0	176	18
0	177	19
0	178	19
0	179	19
0	180	19
0	181	19
0	182	19
0	183	19
0	184	19
0	185	19
0	186	19
0	187	20
0	188	20
0	188	20
0	189	20
0	190	20
0	191	20
0	192	20
0	193	20
0	194	20
0	195	20
0	196	21
0	197	21
0	198	21
0	199	21
0	200	21
0	201	21
0	202	21
0	203	21
0	204	21
0	205	21
0	206	22
0	207	22
0	208	22
0	209	22
0	210	22
0	211	22
0	212	22
0	213	22
0	214	22
0	214	22
0	215	23
0	216	23
0	217	23
0	218	23
0	219	23
0	220	23
0	221	23
0	222	23
0	223	23
0	224	23
0	225	24
0	226	24
0	227	24
0	228	24
0	229	24
0	230	24
0	231	24
0	232	24
0	233	24
0	234	24
0	235	25
0	236	25
0	237	25
0	237	25
0	238	25
0	239	25
0	240	25
0	241	25
0	242	25
0	243	25
0	244	26
0	245	26
0	246	26
0	247	26
0	248	26
0	249	26
0	250	26
0	250	26
0	251	26
0	252	26
0	253	27
0	254	27
0	255	27
0	256	27
0	257	27
0	258	27
0	259	27
0	260	27
0	261	27
0	262	27
0	262	28
0	263	28
0	264	28
0	265	28
0	266	28
0	267	28
0	268	28
0	269	28
0	270	28
0	271	28
0	272	29
0	273	29
0	274	29
0	275	29
0	275	29
